Year/Month/Date,Hour,Discharge
15/05/2017,2,27.34
15/05/2017,3,27.34
15/05/2017,4,27.34
15/05/2017,5,27.34
15/05/2017,6,26.31
15/05/2017,7,26.31
15/05/2017,8,26.31
15/05/2017,9,26.31
15/05/2017,10,25.3
15/05/2017,11,25.3
15/05/2017,12,25.3
15/05/2017,13,25.3
15/05/2017,14,25.3
15/05/2017,15,25.3
15/05/2017,16,25.3
15/05/2017,17,25.3
15/05/2017,18,25.3
15/05/2017,19,25.3
15/05/2017,20,25.3
15/05/2017,21,24.31
15/05/2017,22,24.31
15/05/2017,23,24.31
16/05/2017,0,24.31
16/05/2017,1,24.31
16/05/2017,2,24.31
16/05/2017,3,24.31
16/05/2017,4,24.31
16/05/2017,5,23.33
16/05/2017,6,23.33
16/05/2017,7,23.33
16/05/2017,8,23.33
16/05/2017,9,23.33
16/05/2017,10,22.37
16/05/2017,11,22.37
16/05/2017,12,22.37
16/05/2017,13,22.37
16/05/2017,14,22.37
16/05/2017,15,22.37
16/05/2017,16,22.37
16/05/2017,17,22.37
16/05/2017,18,22.37
16/05/2017,19,22.37
16/05/2017,20,22.37
16/05/2017,21,21.42
16/05/2017,22,21.42
16/05/2017,23,21.42
17/05/2017,0,21.42
17/05/2017,1,21.42
17/05/2017,2,21.42
17/05/2017,3,21.42
17/05/2017,4,21.42
17/05/2017,5,21.42
17/05/2017,6,21.42
17/05/2017,7,20.49
17/05/2017,8,20.49
17/05/2017,9,20.49
17/05/2017,10,20.49
17/05/2017,11,20.49
17/05/2017,12,20.49
17/05/2017,13,19.58
17/05/2017,14,19.58
17/05/2017,15,20.49
17/05/2017,16,19.58
17/05/2017,17,19.58
17/05/2017,18,19.58
17/05/2017,19,20.49
17/05/2017,20,19.58
17/05/2017,21,19.58
17/05/2017,22,19.58
17/05/2017,23,19.58
18/05/2017,0,19.58
18/05/2017,1,19.58
18/05/2017,2,19.58
18/05/2017,3,18.69
18/05/2017,4,18.69
18/05/2017,5,18.69
18/05/2017,6,18.69
18/05/2017,7,18.69
18/05/2017,8,18.69
18/05/2017,9,18.69
18/05/2017,10,18.69
18/05/2017,11,17.81
18/05/2017,12,17.81
18/05/2017,13,17.81
18/05/2017,14,17.81
18/05/2017,15,17.81
18/05/2017,16,17.81
18/05/2017,17,17.81
18/05/2017,18,17.81
18/05/2017,19,17.81
18/05/2017,20,17.81
18/05/2017,21,17.81
18/05/2017,22,17.81
18/05/2017,23,17.81
19/05/2017,0,17.81
19/05/2017,1,17.81
19/05/2017,2,17.81
19/05/2017,3,16.95
19/05/2017,4,16.95
19/05/2017,5,16.95
19/05/2017,6,16.95
19/05/2017,7,16.95
19/05/2017,8,16.95
19/05/2017,9,16.95
19/05/2017,10,16.95
19/05/2017,11,16.95
19/05/2017,12,16.11
19/05/2017,13,16.11
19/05/2017,14,16.11
19/05/2017,15,16.95
19/05/2017,16,16.95
19/05/2017,17,16.95
19/05/2017,18,16.95
19/05/2017,19,16.95
19/05/2017,20,16.95
19/05/2017,21,16.95
19/05/2017,22,16.95
19/05/2017,23,17.81
20/05/2017,0,17.81
20/05/2017,1,17.81
20/05/2017,2,17.81
20/05/2017,3,17.81
20/05/2017,4,16.95
20/05/2017,5,16.95
20/05/2017,6,16.95
20/05/2017,7,16.95
20/05/2017,8,16.95
20/05/2017,9,16.95
20/05/2017,10,16.95
20/05/2017,11,16.11
20/05/2017,12,16.11
20/05/2017,13,16.11
20/05/2017,14,16.11
20/05/2017,15,16.11
20/05/2017,16,16.11
20/05/2017,17,16.95
20/05/2017,18,16.95
20/05/2017,19,17.81
20/05/2017,20,17.81
20/05/2017,21,17.81
20/05/2017,22,18.69
20/05/2017,23,18.69
21/05/2017,0,18.69
21/05/2017,1,18.69
21/05/2017,2,18.69
21/05/2017,3,18.69
21/05/2017,4,18.69
21/05/2017,5,18.69
21/05/2017,6,18.69
21/05/2017,7,18.69
21/05/2017,8,17.81
21/05/2017,9,17.81
21/05/2017,10,17.81
21/05/2017,11,17.81
21/05/2017,12,17.81
21/05/2017,13,17.81
21/05/2017,14,17.81
21/05/2017,15,17.81
21/05/2017,16,18.69
21/05/2017,17,18.69
21/05/2017,18,19.58
21/05/2017,19,20.49
21/05/2017,20,20.49
21/05/2017,21,20.49
21/05/2017,22,21.42
21/05/2017,23,21.42
22/05/2017,0,21.42
22/05/2017,1,21.42
22/05/2017,2,21.42
22/05/2017,3,21.42
22/05/2017,4,21.42
22/05/2017,5,20.49
22/05/2017,6,20.49
22/05/2017,7,20.49
22/05/2017,8,20.49
22/05/2017,9,20.49
22/05/2017,10,20.49
22/05/2017,11,19.58
22/05/2017,12,19.58
22/05/2017,13,19.58
22/05/2017,14,20.49
22/05/2017,15,20.49
22/05/2017,16,23.33
22/05/2017,17,23.33
22/05/2017,18,23.33
22/05/2017,19,24.31
22/05/2017,20,25.3
22/05/2017,21,25.3
22/05/2017,22,25.3
22/05/2017,23,26.31
23/05/2017,0,25.3
23/05/2017,1,25.3
23/05/2017,2,25.3
23/05/2017,3,25.3
23/05/2017,4,25.3
23/05/2017,5,24.31
23/05/2017,6,24.31
23/05/2017,7,24.31
23/05/2017,8,23.33
23/05/2017,9,23.33
23/05/2017,10,23.33
23/05/2017,11,23.33
23/05/2017,12,23.33
23/05/2017,13,23.33
23/05/2017,14,23.33
23/05/2017,15,23.33
23/05/2017,16,23.33
23/05/2017,17,24.31
23/05/2017,18,24.31
23/05/2017,19,25.3
23/05/2017,20,25.3
23/05/2017,21,25.3
23/05/2017,22,25.3
23/05/2017,23,25.3
24/05/2017,0,25.3
24/05/2017,1,25.3
24/05/2017,2,25.3
24/05/2017,3,25.3
24/05/2017,4,25.3
24/05/2017,5,24.31
24/05/2017,6,24.31
24/05/2017,7,24.31
24/05/2017,8,24.31
24/05/2017,9,23.33
24/05/2017,10,23.33
24/05/2017,11,23.33
24/05/2017,12,23.33
24/05/2017,13,23.33
24/05/2017,14,22.37
24/05/2017,15,22.37
24/05/2017,16,22.37
24/05/2017,17,22.37
24/05/2017,18,22.37
24/05/2017,19,22.37
24/05/2017,20,22.37
24/05/2017,21,22.37
24/05/2017,22,21.42
24/05/2017,23,21.42
25/05/2017,0,21.42
25/05/2017,1,21.42
25/05/2017,2,21.42
25/05/2017,3,21.42
25/05/2017,4,21.42
25/05/2017,5,21.42
25/05/2017,6,21.42
25/05/2017,7,21.42
25/05/2017,8,21.42
25/05/2017,9,21.42
25/05/2017,10,21.42
25/05/2017,11,22.37
25/05/2017,12,22.37
25/05/2017,13,22.37
25/05/2017,14,22.37
25/05/2017,15,22.37
25/05/2017,16,22.37
25/05/2017,17,22.37
25/05/2017,18,22.37
25/05/2017,19,23.33
25/05/2017,20,23.33
25/05/2017,21,23.33
25/05/2017,22,23.33
25/05/2017,23,23.33
26/05/2017,0,23.33
26/05/2017,1,23.33
26/05/2017,2,23.33
26/05/2017,3,22.37
26/05/2017,4,22.37
26/05/2017,5,22.37
26/05/2017,6,22.37
26/05/2017,7,22.37
26/05/2017,8,22.37
26/05/2017,9,21.42
26/05/2017,10,21.42
26/05/2017,11,21.42
26/05/2017,12,21.42
26/05/2017,13,21.42
26/05/2017,14,21.42
26/05/2017,15,21.42
26/05/2017,16,21.42
26/05/2017,17,21.42
26/05/2017,18,21.42
26/05/2017,19,21.42
26/05/2017,20,21.42
26/05/2017,21,21.42
26/05/2017,22,22.37
26/05/2017,23,22.37
27/05/2017,0,21.42
27/05/2017,1,21.42
27/05/2017,2,21.42
27/05/2017,3,21.42
27/05/2017,4,21.42
27/05/2017,5,22.37
27/05/2017,6,22.37
27/05/2017,7,21.42
27/05/2017,8,21.42
27/05/2017,9,21.42
27/05/2017,10,21.42
27/05/2017,11,21.42
27/05/2017,12,21.42
27/05/2017,13,21.42
27/05/2017,14,21.42
27/05/2017,15,21.42
27/05/2017,16,21.42
27/05/2017,17,21.42
27/05/2017,18,21.42
27/05/2017,19,22.37
27/05/2017,20,22.37
27/05/2017,21,22.37
27/05/2017,22,22.37
27/05/2017,23,22.37
28/05/2017,0,22.37
28/05/2017,1,22.37
28/05/2017,2,22.37
28/05/2017,3,22.37
28/05/2017,4,21.42
28/05/2017,5,21.42
28/05/2017,6,21.42
28/05/2017,7,21.42
28/05/2017,8,21.42
28/05/2017,9,21.42
28/05/2017,10,20.49
28/05/2017,11,20.49
28/05/2017,12,20.49
28/05/2017,13,20.49
28/05/2017,14,20.49
28/05/2017,15,20.49
28/05/2017,16,19.58
28/05/2017,17,20.49
28/05/2017,18,20.49
28/05/2017,19,20.49
28/05/2017,20,20.49
28/05/2017,21,20.49
28/05/2017,22,20.49
28/05/2017,23,20.49
29/05/2017,0,20.49
29/05/2017,1,20.49
29/05/2017,2,20.49
29/05/2017,3,20.49
29/05/2017,4,19.58
29/05/2017,5,19.58
29/05/2017,6,19.58
29/05/2017,7,19.58
29/05/2017,8,19.58
29/05/2017,9,19.58
29/05/2017,10,19.58
29/05/2017,11,18.69
29/05/2017,12,18.69
29/05/2017,13,18.69
29/05/2017,14,18.69
29/05/2017,15,18.69
29/05/2017,16,18.69
29/05/2017,17,18.69
29/05/2017,18,18.69
29/05/2017,19,19.58
29/05/2017,20,19.58
29/05/2017,21,19.58
29/05/2017,22,19.58
29/05/2017,23,19.58
30/05/2017,0,19.58
30/05/2017,1,19.58
30/05/2017,2,19.58
30/05/2017,3,19.58
30/05/2017,4,19.58
30/05/2017,5,19.58
30/05/2017,6,19.58
30/05/2017,7,18.69
30/05/2017,8,18.69
30/05/2017,9,18.69
30/05/2017,10,18.69
30/05/2017,11,18.69
30/05/2017,12,18.69
30/05/2017,13,17.81
30/05/2017,14,17.81
30/05/2017,15,18.69
30/05/2017,16,18.69
30/05/2017,17,18.69
30/05/2017,18,19.58
30/05/2017,19,19.58
30/05/2017,20,19.58
30/05/2017,21,19.58
30/05/2017,22,20.49
30/05/2017,23,20.49
31/05/2017,0,20.49
31/05/2017,1,20.49
31/05/2017,2,20.49
31/05/2017,3,19.58
31/05/2017,4,19.58
31/05/2017,5,19.58
31/05/2017,6,19.58
31/05/2017,7,19.58
31/05/2017,8,19.58
31/05/2017,9,18.69
31/05/2017,10,18.69
31/05/2017,11,18.69
31/05/2017,12,18.69
31/05/2017,13,18.69
31/05/2017,14,18.69
31/05/2017,15,18.69
31/05/2017,16,18.69
31/05/2017,17,18.69
31/05/2017,18,18.69
31/05/2017,19,18.69
31/05/2017,20,19.58
31/05/2017,21,20.49
31/05/2017,22,20.49
31/05/2017,23,21.42
01/06/2017,0,21.42
01/06/2017,1,21.42
01/06/2017,2,21.42
01/06/2017,3,20.49
01/06/2017,4,20.49
01/06/2017,5,20.49
01/06/2017,6,20.49
01/06/2017,7,20.49
01/06/2017,8,20.49
01/06/2017,9,20.49
01/06/2017,10,20.49
01/06/2017,11,20.49
01/06/2017,12,19.58
01/06/2017,13,19.58
01/06/2017,14,19.58
01/06/2017,15,19.58
01/06/2017,16,19.58
01/06/2017,17,19.58
01/06/2017,18,19.58
01/06/2017,19,19.58
01/06/2017,20,19.58
01/06/2017,21,19.58
01/06/2017,22,19.58
01/06/2017,23,19.58
02/06/2017,0,19.58
02/06/2017,1,20.49
02/06/2017,2,22.37
02/06/2017,3,22.37
02/06/2017,4,22.37
02/06/2017,5,23.33
02/06/2017,6,23.33
02/06/2017,7,23.33
02/06/2017,8,23.33
02/06/2017,9,23.33
02/06/2017,10,23.33
02/06/2017,11,23.33
02/06/2017,12,23.33
02/06/2017,13,23.33
02/06/2017,14,23.33
02/06/2017,15,23.33
02/06/2017,16,23.33
02/06/2017,17,22.37
02/06/2017,18,22.37
02/06/2017,19,22.37
02/06/2017,20,22.37
02/06/2017,21,21.42
02/06/2017,22,21.42
02/06/2017,23,21.42
03/06/2017,0,21.42
03/06/2017,1,21.42
03/06/2017,2,20.49
03/06/2017,3,20.49
03/06/2017,4,20.49
03/06/2017,5,20.49
03/06/2017,6,20.49
03/06/2017,7,20.49
03/06/2017,8,19.58
03/06/2017,9,19.58
03/06/2017,10,19.58
03/06/2017,11,19.58
03/06/2017,12,19.58
03/06/2017,13,19.58
03/06/2017,14,18.69
03/06/2017,15,18.69
03/06/2017,16,18.69
03/06/2017,17,18.69
03/06/2017,18,18.69
03/06/2017,19,18.69
03/06/2017,20,18.69
03/06/2017,21,18.69
03/06/2017,22,18.69
03/06/2017,23,18.69
04/06/2017,0,17.81
04/06/2017,1,17.81
04/06/2017,2,17.81
04/06/2017,3,17.81
04/06/2017,4,17.81
04/06/2017,5,17.81
04/06/2017,6,17.81
04/06/2017,7,17.81
04/06/2017,8,16.95
04/06/2017,9,16.95
04/06/2017,10,16.95
04/06/2017,11,16.95
04/06/2017,12,16.95
04/06/2017,13,16.95
04/06/2017,14,16.95
04/06/2017,15,16.11
04/06/2017,16,16.11
04/06/2017,17,16.95
04/06/2017,18,16.95
04/06/2017,19,16.95
04/06/2017,20,16.95
04/06/2017,21,16.95
04/06/2017,22,16.95
04/06/2017,23,16.11
05/06/2017,0,16.11
05/06/2017,1,16.11
05/06/2017,2,16.11
05/06/2017,3,16.11
05/06/2017,4,16.11
05/06/2017,5,16.11
05/06/2017,6,16.11
05/06/2017,7,16.11
05/06/2017,8,16.11
05/06/2017,9,15.28
05/06/2017,10,15.28
05/06/2017,11,15.28
05/06/2017,12,15.28
05/06/2017,13,15.28
05/06/2017,14,15.28
05/06/2017,15,15.28
05/06/2017,16,15.28
05/06/2017,17,15.28
05/06/2017,18,15.28
05/06/2017,19,15.28
05/06/2017,20,15.28
05/06/2017,21,14.48
05/06/2017,22,14.48
05/06/2017,23,14.48
06/06/2017,0,14.48
06/06/2017,1,14.48
06/06/2017,2,14.48
06/06/2017,3,14.48
06/06/2017,4,14.48
06/06/2017,5,14.48
06/06/2017,6,14.48
06/06/2017,7,14.48
06/06/2017,8,14.48
06/06/2017,9,13.68
06/06/2017,10,13.68
06/06/2017,11,13.68
06/06/2017,12,13.68
06/06/2017,13,13.68
06/06/2017,14,13.68
06/06/2017,15,13.68
06/06/2017,16,13.68
06/06/2017,17,13.68
06/06/2017,18,13.68
06/06/2017,19,13.68
06/06/2017,20,13.68
06/06/2017,21,13.68
06/06/2017,22,13.68
06/06/2017,23,14.48
07/06/2017,0,13.68
07/06/2017,1,13.68
07/06/2017,2,13.68
07/06/2017,3,13.68
07/06/2017,4,13.68
07/06/2017,5,13.68
07/06/2017,6,13.68
07/06/2017,7,13.68
07/06/2017,8,13.68
07/06/2017,9,13.68
07/06/2017,10,13.68
07/06/2017,11,13.68
07/06/2017,12,13.68
07/06/2017,13,13.68
07/06/2017,14,12.91
07/06/2017,15,12.91
07/06/2017,16,12.91
07/06/2017,17,12.91
07/06/2017,18,12.91
07/06/2017,19,12.91
07/06/2017,20,12.91
07/06/2017,21,12.91
07/06/2017,22,12.91
07/06/2017,23,12.91
08/06/2017,0,12.91
08/06/2017,1,12.91
08/06/2017,2,12.91
08/06/2017,3,12.91
08/06/2017,4,12.91
08/06/2017,5,12.91
08/06/2017,6,12.91
08/06/2017,7,12.91
08/06/2017,8,12.91
08/06/2017,9,12.91
08/06/2017,10,13.68
08/06/2017,11,13.68
08/06/2017,12,13.68
08/06/2017,13,14.48
08/06/2017,14,15.28
08/06/2017,15,16.11
08/06/2017,16,16.11
08/06/2017,17,16.95
08/06/2017,18,16.95
08/06/2017,19,17.81
08/06/2017,20,17.81
08/06/2017,21,17.81
08/06/2017,22,17.81
08/06/2017,23,17.81
09/06/2017,0,17.81
09/06/2017,1,17.81
09/06/2017,2,16.95
09/06/2017,3,16.95
09/06/2017,4,16.95
09/06/2017,5,16.95
09/06/2017,6,16.11
09/06/2017,7,16.11
09/06/2017,8,16.11
09/06/2017,9,16.11
09/06/2017,10,16.11
09/06/2017,11,15.28
09/06/2017,12,15.28
09/06/2017,13,15.28
09/06/2017,14,15.28
09/06/2017,15,15.28
09/06/2017,16,15.28
09/06/2017,17,15.28
09/06/2017,18,15.28
09/06/2017,19,15.28
09/06/2017,20,15.28
09/06/2017,21,16.11
09/06/2017,22,15.28
09/06/2017,23,16.11
10/06/2017,0,16.11
10/06/2017,1,16.11
10/06/2017,2,16.11
10/06/2017,3,15.28
10/06/2017,4,15.28
10/06/2017,5,15.28
10/06/2017,6,15.28
10/06/2017,7,15.28
10/06/2017,8,15.28
10/06/2017,9,15.28
10/06/2017,10,15.28
10/06/2017,11,14.48
10/06/2017,12,14.48
10/06/2017,13,15.28
10/06/2017,14,15.28
10/06/2017,15,15.28
10/06/2017,16,15.28
10/06/2017,17,16.11
10/06/2017,18,16.95
10/06/2017,19,17.81
10/06/2017,20,19.58
10/06/2017,21,20.49
10/06/2017,22,21.42
10/06/2017,23,21.42
11/06/2017,0,21.42
11/06/2017,1,21.42
11/06/2017,2,21.42
11/06/2017,3,20.49
11/06/2017,4,20.49
11/06/2017,5,19.58
11/06/2017,6,19.58
11/06/2017,7,19.58
11/06/2017,8,18.69
11/06/2017,9,18.69
11/06/2017,10,17.81
11/06/2017,11,17.81
11/06/2017,12,17.81
11/06/2017,13,17.81
11/06/2017,14,16.95
11/06/2017,15,16.95
11/06/2017,16,16.95
11/06/2017,17,16.95
11/06/2017,18,16.95
11/06/2017,19,16.95
11/06/2017,20,16.95
11/06/2017,21,16.95
11/06/2017,22,16.95
11/06/2017,23,16.95
12/06/2017,0,16.95
12/06/2017,1,16.95
12/06/2017,2,16.95
12/06/2017,3,16.95
12/06/2017,4,16.95
12/06/2017,5,16.11
12/06/2017,6,16.11
12/06/2017,7,16.11
12/06/2017,8,16.11
12/06/2017,9,16.11
12/06/2017,10,16.11
12/06/2017,11,15.28
12/06/2017,12,15.28
12/06/2017,13,15.28
12/06/2017,14,15.28
12/06/2017,15,15.28
12/06/2017,16,15.28
12/06/2017,17,15.28
12/06/2017,18,15.28
12/06/2017,19,15.28
12/06/2017,20,15.28
12/06/2017,21,15.28
12/06/2017,22,15.28
12/06/2017,23,15.28
13/06/2017,0,15.28
13/06/2017,1,15.28
13/06/2017,2,15.28
13/06/2017,3,15.28
13/06/2017,4,15.28
13/06/2017,5,14.48
13/06/2017,6,14.48
13/06/2017,7,14.48
13/06/2017,8,14.48
13/06/2017,9,14.48
13/06/2017,10,14.48
13/06/2017,11,14.48
13/06/2017,12,14.48
13/06/2017,13,13.68
13/06/2017,14,13.68
13/06/2017,15,14.48
13/06/2017,16,14.48
13/06/2017,17,14.48
13/06/2017,18,14.48
13/06/2017,19,14.48
13/06/2017,20,14.48
13/06/2017,21,14.48
13/06/2017,22,13.68
13/06/2017,23,13.68
14/06/2017,0,13.68
14/06/2017,1,13.68
14/06/2017,2,13.68
14/06/2017,3,13.68
14/06/2017,4,13.68
14/06/2017,5,13.68
14/06/2017,6,13.68
14/06/2017,7,13.68
14/06/2017,8,13.68
14/06/2017,9,13.68
14/06/2017,10,13.68
14/06/2017,11,13.68
14/06/2017,12,12.91
14/06/2017,13,12.91
14/06/2017,14,12.91
14/06/2017,15,12.91
14/06/2017,16,12.91
14/06/2017,17,12.91
14/06/2017,18,13.68
14/06/2017,19,13.68
14/06/2017,20,13.68
14/06/2017,21,13.68
14/06/2017,22,13.68
14/06/2017,23,13.68
15/06/2017,0,13.68
15/06/2017,1,13.68
15/06/2017,2,13.68
15/06/2017,3,13.68
15/06/2017,4,13.68
15/06/2017,5,13.68
15/06/2017,6,13.68
15/06/2017,7,12.91
15/06/2017,8,12.91
15/06/2017,9,12.91
15/06/2017,10,12.91
15/06/2017,11,12.91
15/06/2017,12,12.91
15/06/2017,13,12.91
15/06/2017,14,12.91
15/06/2017,15,12.15
15/06/2017,16,12.15
15/06/2017,17,12.91
15/06/2017,18,12.91
15/06/2017,19,12.91
15/06/2017,20,12.91
15/06/2017,21,12.91
15/06/2017,22,12.91
15/06/2017,23,12.91
16/06/2017,0,12.91
16/06/2017,1,12.91
16/06/2017,2,12.91
16/06/2017,3,12.91
16/06/2017,4,12.91
16/06/2017,5,12.91
16/06/2017,6,12.91
16/06/2017,7,12.91
16/06/2017,8,12.91
16/06/2017,9,12.91
16/06/2017,10,12.15
16/06/2017,11,12.15
16/06/2017,12,12.15
16/06/2017,13,12.15
16/06/2017,14,12.15
16/06/2017,15,12.15
16/06/2017,16,12.15
16/06/2017,17,12.15
16/06/2017,18,12.91
16/06/2017,19,12.91
16/06/2017,20,12.91
16/06/2017,21,12.91
16/06/2017,22,12.91
16/06/2017,23,12.91
17/06/2017,0,12.91
17/06/2017,1,12.91
17/06/2017,2,12.91
17/06/2017,3,12.91
17/06/2017,4,12.91
17/06/2017,5,12.91
17/06/2017,6,12.91
17/06/2017,7,12.91
17/06/2017,8,12.15
17/06/2017,9,12.15
17/06/2017,10,12.15
17/06/2017,11,12.15
17/06/2017,12,12.15
17/06/2017,13,12.15
17/06/2017,14,12.15
17/06/2017,15,12.15
17/06/2017,16,12.15
17/06/2017,17,12.15
17/06/2017,18,12.15
17/06/2017,19,12.15
17/06/2017,20,12.91
17/06/2017,21,12.91
17/06/2017,22,12.91
17/06/2017,23,12.91
18/06/2017,0,12.91
18/06/2017,1,12.91
18/06/2017,2,12.91
18/06/2017,3,12.91
18/06/2017,4,12.91
18/06/2017,5,12.91
18/06/2017,6,12.91
18/06/2017,7,12.15
18/06/2017,8,12.15
18/06/2017,9,12.15
18/06/2017,10,12.15
18/06/2017,11,12.15
18/06/2017,12,12.15
18/06/2017,13,12.15
18/06/2017,14,12.15
18/06/2017,15,12.15
18/06/2017,16,12.15
18/06/2017,17,12.15
18/06/2017,18,12.15
18/06/2017,19,12.15
18/06/2017,20,12.15
18/06/2017,21,12.15
18/06/2017,22,12.15
18/06/2017,23,12.15
19/06/2017,0,12.15
19/06/2017,1,11.41
19/06/2017,2,11.41
19/06/2017,3,11.41
19/06/2017,4,11.41
19/06/2017,5,11.41
19/06/2017,6,11.41
19/06/2017,7,11.41
19/06/2017,8,11.41
19/06/2017,9,11.41
19/06/2017,10,11.41
19/06/2017,11,11.41
19/06/2017,12,10.69
19/06/2017,13,10.69
19/06/2017,14,10.69
19/06/2017,15,10.69
19/06/2017,16,10.69
19/06/2017,17,11.41
19/06/2017,18,11.41
19/06/2017,19,11.41
19/06/2017,20,11.41
19/06/2017,21,11.41
19/06/2017,22,11.41
19/06/2017,23,11.41
20/06/2017,0,11.41
20/06/2017,1,11.41
20/06/2017,2,11.41
20/06/2017,3,11.41
20/06/2017,4,11.41
20/06/2017,5,11.41
20/06/2017,6,11.41
20/06/2017,7,11.41
20/06/2017,8,11.41
20/06/2017,9,11.41
20/06/2017,10,10.69
20/06/2017,11,10.69
20/06/2017,12,10.69
20/06/2017,13,10.69
20/06/2017,14,10.69
20/06/2017,15,10.69
20/06/2017,16,10.69
20/06/2017,17,10.69
20/06/2017,18,11.41
20/06/2017,19,11.41
20/06/2017,20,11.41
20/06/2017,21,11.41
20/06/2017,22,11.41
20/06/2017,23,11.41
21/06/2017,0,11.41
21/06/2017,1,11.41
21/06/2017,2,11.41
21/06/2017,3,11.41
21/06/2017,4,12.15
21/06/2017,5,12.15
21/06/2017,6,12.15
21/06/2017,7,12.15
21/06/2017,8,12.91
21/06/2017,9,13.68
21/06/2017,10,15.28
21/06/2017,11,16.11
21/06/2017,12,16.95
21/06/2017,13,17.81
21/06/2017,14,18.69
21/06/2017,15,19.58
21/06/2017,16,19.58
21/06/2017,17,20.49
21/06/2017,18,20.49
21/06/2017,19,22.37
21/06/2017,20,23.33
21/06/2017,21,24.31
21/06/2017,22,24.31
21/06/2017,23,25.3
22/06/2017,0,25.3
22/06/2017,1,25.3
22/06/2017,2,24.31
22/06/2017,3,23.33
22/06/2017,4,23.33
22/06/2017,5,22.37
22/06/2017,6,22.37
22/06/2017,7,21.42
22/06/2017,8,20.49
22/06/2017,9,20.49
22/06/2017,10,19.58
22/06/2017,11,19.58
22/06/2017,12,18.69
22/06/2017,13,18.69
22/06/2017,14,18.69
22/06/2017,15,17.81
22/06/2017,16,18.69
22/06/2017,17,18.69
22/06/2017,18,17.81
22/06/2017,19,17.81
22/06/2017,20,17.81
22/06/2017,21,17.81
22/06/2017,22,17.81
22/06/2017,23,17.81
23/06/2017,0,17.81
23/06/2017,1,17.81
23/06/2017,2,17.81
23/06/2017,3,16.95
23/06/2017,4,16.95
23/06/2017,5,16.95
23/06/2017,6,16.95
23/06/2017,7,16.95
23/06/2017,8,16.11
23/06/2017,9,16.11
23/06/2017,10,16.11
23/06/2017,11,16.11
23/06/2017,12,16.11
23/06/2017,13,15.28
23/06/2017,14,15.28
23/06/2017,15,15.28
23/06/2017,16,15.28
23/06/2017,17,15.28
23/06/2017,18,15.28
23/06/2017,19,15.28
23/06/2017,20,16.11
23/06/2017,21,16.11
23/06/2017,22,16.11
23/06/2017,23,16.11
24/06/2017,0,15.28
24/06/2017,1,15.28
24/06/2017,2,15.28
24/06/2017,3,15.28
24/06/2017,4,15.28
24/06/2017,5,15.28
24/06/2017,6,15.28
24/06/2017,7,15.28
24/06/2017,8,14.48
24/06/2017,9,14.48
24/06/2017,10,14.48
24/06/2017,11,14.48
24/06/2017,12,14.48
24/06/2017,13,14.48
24/06/2017,14,13.68
24/06/2017,15,14.48
24/06/2017,16,13.68
24/06/2017,17,13.68
24/06/2017,18,14.48
24/06/2017,19,14.48
24/06/2017,20,14.48
24/06/2017,21,14.48
24/06/2017,22,14.48
24/06/2017,23,14.48
25/06/2017,0,14.48
25/06/2017,1,14.48
25/06/2017,2,14.48
25/06/2017,3,14.48
25/06/2017,4,14.48
25/06/2017,5,13.68
25/06/2017,6,13.68
25/06/2017,7,13.68
25/06/2017,8,13.68
25/06/2017,9,13.68
25/06/2017,10,13.68
25/06/2017,11,13.68
25/06/2017,12,13.68
25/06/2017,13,13.68
25/06/2017,14,13.68
25/06/2017,15,13.68
25/06/2017,16,13.68
25/06/2017,17,13.68
25/06/2017,18,13.68
25/06/2017,19,13.68
25/06/2017,20,14.48
25/06/2017,21,15.28
25/06/2017,22,15.28
25/06/2017,23,15.28
26/06/2017,0,15.28
26/06/2017,1,15.28
26/06/2017,2,16.11
26/06/2017,3,16.11
26/06/2017,4,16.11
26/06/2017,5,15.28
26/06/2017,6,15.28
26/06/2017,7,15.28
26/06/2017,8,15.28
26/06/2017,9,15.28
26/06/2017,10,15.28
26/06/2017,11,14.48
26/06/2017,12,14.48
26/06/2017,13,14.48
26/06/2017,14,14.48
26/06/2017,15,14.48
26/06/2017,16,13.68
26/06/2017,17,14.48
26/06/2017,18,14.48
26/06/2017,19,14.48
26/06/2017,20,14.48
26/06/2017,21,14.48
26/06/2017,22,14.48
26/06/2017,23,14.48
27/06/2017,0,14.48
27/06/2017,1,14.48
27/06/2017,2,14.48
27/06/2017,3,14.48
27/06/2017,4,14.48
27/06/2017,5,13.68
27/06/2017,6,13.68
27/06/2017,7,13.68
27/06/2017,8,13.68
27/06/2017,9,13.68
27/06/2017,10,13.68
27/06/2017,11,13.68
27/06/2017,12,12.91
27/06/2017,13,12.91
27/06/2017,14,12.91
27/06/2017,15,12.91
27/06/2017,16,12.91
27/06/2017,17,12.91
27/06/2017,18,12.91
27/06/2017,19,12.91
27/06/2017,20,12.91
27/06/2017,21,12.91
27/06/2017,22,12.91
27/06/2017,23,12.91
28/06/2017,0,12.91
28/06/2017,1,12.91
28/06/2017,2,12.91
28/06/2017,3,12.91
28/06/2017,4,12.91
28/06/2017,5,12.91
28/06/2017,6,12.91
28/06/2017,7,12.91
28/06/2017,8,12.91
28/06/2017,9,12.15
28/06/2017,10,12.15
28/06/2017,11,12.15
28/06/2017,12,12.15
28/06/2017,13,12.15
28/06/2017,14,12.15
28/06/2017,15,12.15
28/06/2017,16,11.41
28/06/2017,17,12.15
28/06/2017,18,12.15
28/06/2017,19,12.15
28/06/2017,20,12.15
